DATA;ORA;LIVELLO IDROMETRICO;TEMPERATURA ACQUA;TEMPERATURA ARIA;UMIDITÀ RELATIVA;PRESSIONE ATMOSFERICA;DIREZIONE VENTO;VELOCITÀ VENTO
2025-02-01;20:30;0,095;;;;;88;5,2
2025-02-01;20:40;0,126;;;;;89;5,1
2025-02-01;20:50;0,163;;;;;94;5,3
2025-02-01;21:00;0,203;10,4;;;1024,5;94;5,3
2025-02-01;21:10;0,237;;;;;86;5,7
2025-02-01;21:20;0,274;;;;;95;5,2
2025-02-01;21:30;0,307;;;;;91;5,4
2025-02-01;21:40;0,333;;;;;87;5,6
2025-02-01;21:50;0,361;;;;;88;5
2025-02-01;22:00;0,387;10,5;;;1024,4;87;4,6
2025-02-01;22:10;0,406;;;;;90;4,4
2025-02-01;22:20;0,413;;;;;89;4,9
2025-02-01;22:30;0,425;;;;;91;4,8
2025-02-01;22:40;0,438;;;;;89;5
2025-02-01;22:50;0,442;;;;;82;5,2
2025-02-01;23:00;0,442;10,5;;;1024,1;80;5,4
2025-02-01;23:10;0,443;;;;;81;5,1
2025-02-01;23:20;0,444;;;;;83;4,8
2025-02-01;23:30;;;;;;86;4,2
2025-02-01;23:40;0,446;;;;;83;4,4
2025-02-01;23:50;0,432;;;;;79;5,1
2025-02-02;00:00;0,419;10,5;;;1023,6;80;5,2
2025-02-02;00:10;0,408;;;;;82;4,8
2025-02-02;00:20;0,395;;;;;83;4,7
2025-02-02;00:30;0,379;;;;;87;3,8
2025-02-02;00:40;0,36;;;;;86;4,1
2025-02-02;00:50;0,327;;;;;80;4,7
2025-02-02;01:00;0,297;10,5;;;1023,2;82;4,9
2025-02-02;01:10;0,256;;;;;83;4,8
2025-02-02;01:20;0,232;;;;;84;4,9
2025-02-02;01:30;0,191;;;;;88;4,5
2025-02-02;01:40;0,163;;;;;86;4,7
2025-02-02;01:50;0,126;;;;;86;4,2
2025-02-02;02:00;0,099;10,5;;;1022,6;87;3,9
2025-02-02;02:10;0,061;;;;;89;3,7
