DATA;ORA;LIVELLO IDROMETRICO;TEMPERATURA ACQUA;TEMPERATURA ARIA;UMIDITÀ RELATIVA;PRESSIONE ATMOSFERICA;DIREZIONE VENTO;VELOCITÀ VENTO
2024-04-02;05:30;0,051;;;;;217;4,1
2024-04-02;05:40;0,025;;;;;206;3,4
2024-04-02;05:50;0,05;;;;;209;2,7
2024-04-02;06:00;0,049;15,3;13,6;66;1016,8;217;2,1
2024-04-02;06:10;0,057;;;;;217;2,5
2024-04-02;06:20;0,036;;;;;213;3,5
2024-04-02;06:30;0,113;;;;;216;4,4
2024-04-02;06:40;0,039;;;;;230;4,7
2024-04-02;06:50;0,039;;;;;234;2,8
2024-04-02;07:00;0,06;15,3;16;59;1016,9;229;2,7
2024-04-02;07:10;0,018;;;;;221;3
2024-04-02;07:20;0,061;;;;;229;4,4
2024-04-02;07:30;0,063;;;;;229;5,6
2024-04-02;07:40;0,085;;;;;236;5,7
2024-04-02;07:50;0,075;;;;;237;5,5
2024-04-02;08:00;0,074;15,3;17,4;52;1017,1;247;4,4
2024-04-02;08:10;0,054;;;;;234;4
2024-04-02;08:20;0,035;;;;;231;4,6
2024-04-02;08:30;0,059;;;;;228;6,4
2024-04-02;08:40;0,048;;;;;230;6,1
2024-04-02;08:50;0,055;;;;;241;5,5
2024-04-02;09:00;0,064;15,3;18,7;45;1017,3;248;5,1
2024-04-02;09:10;0,069;;;;;246;6,2
2024-04-02;09:20;0,021;;;;;235;6,4
2024-04-02;09:30;0,003;;;;;261;5,2
2024-04-02;09:40;0,055;;;;;309;3,7
2024-04-02;09:50;0,049;;;;;299;4,4
2024-04-02;10:00;0,045;15,4;17,3;56;1017;317;3,7
2024-04-02;10:10;0,081;;;;;331;4,7
2024-04-02;10:20;0,037;;;;;346;4,3
2024-04-02;10:30;0,04;;;;;349;4,3
2024-04-02;10:40;0,053;;;;;354;3,6
2024-04-02;10:50;0,063;;;;;19;2,2
2024-04-02;11:00;0,037;15,4;16,7;63;1016,8;31;2,7
2024-04-02;11:10;0,102;;;;;47;3,3
2024-04-02;11:20;0,077;;;;;39;3,1
2024-04-02;11:30;0,073;;;;;24;3
2024-04-02;11:40;0,052;;;;;6;2,7
2024-04-02;11:50;0,106;;;;;36;2,1
2024-04-02;12:00;0,049;15,4;16,8;59;1016,6;53;2,4
2024-04-02;12:10;0,105;;;;;37;2,6
2024-04-02;12:20;0,056;;;;;36;2,6
2024-04-02;12:30;0,077;;;;;45;2
2024-04-02;12:40;0,151;;;;;38;2
2024-04-02;12:50;0,044;;;;;57;2,1
2024-04-02;13:00;0,085;15,5;17;62;1016,5;78;2,6
2024-04-02;13:10;0,059;;;;;92;3,3
2024-04-02;13:20;0,075;;;;;92;3,1
2024-04-02;13:30;0,116;;;;;87;3
2024-04-02;13:40;0,102;;;;;101;3
2024-04-02;13:50;0,089;;;;;123;2,4
2024-04-02;14:00;0,096;15,5;17,4;59;1016,2;122;2,7
2024-04-02;14:10;0,059;;;;;92;2,7
2024-04-02;14:20;0,093;;;;;53;2,5
2024-04-02;14:30;0,058;;;;;59;2,2
2024-04-02;14:40;0,092;;;;;67;1,7
2024-04-02;14:50;0,087;;;;;75;1,9
2024-04-02;15:00;0,068;15,6;17,5;58;1016,5;58;1,7
2024-04-02;15:10;0,089;;;;;61;2,5
2024-04-02;15:20;0,021;;;;;49;2,1
2024-04-02;15:30;0,115;;;;;51;2,4
2024-04-02;15:40;0,031;;;;;42;2,2
2024-04-02;15:50;0,049;;;;;78;2,1
2024-04-02;16:00;0,102;15,6;17,3;62;1016,8;94;2
2024-04-02;16:10;0,061;;;;;102;1,8
2024-04-02;16:20;0,126;;;;;113;1,9
2024-04-02;16:30;0,064;;;;;114;1,7
2024-04-02;16:40;0,079;;;;;108;2,1
2024-04-02;16:50;0,081;;;;;118;2,6
2024-04-02;17:00;0,071;15,6;16,6;62;1016,8;133;2,4
2024-04-02;17:10;0,107;;;;;142;1,8
2024-04-02;17:20;0,061;;;;;160;0,8
2024-04-02;17:30;0,098;;;;;233;1,1
2024-04-02;17:40;0,1;;;;;268;1,3
2024-04-02;17:50;0,065;;;;;294;1,5
2024-04-02;18:00;0,126;15,6;16,5;67;1017,6;337;2,1
2024-04-02;18:10;0,033;;;;;350;2,4
2024-04-02;18:20;0,116;;;;;347;2,1
2024-04-02;18:30;0,078;;;;;340;2
2024-04-02;18:40;0,074;;;;;336;1,8
2024-04-02;18:50;0,114;;;;;359;1,7
2024-04-02;19:00;0,018;15,6;15,4;64;1018,3;359;1,4
2024-04-02;19:10;0,103;;;;;320;0,9
2024-04-02;19:20;0,063;;;;;251;1,1
2024-04-02;19:30;0,037;;;;;237;0,7
2024-04-02;19:40;0,076;;;;;222;1,1
2024-04-02;19:50;0,041;;;;;234;1,4
2024-04-02;20:00;0,097;15,6;14,8;63;1018,4;227;1,5
2024-04-02;20:10;0,066;;;;;203;1,1
2024-04-02;20:20;0,039;;;;;226;1,1
2024-04-02;20:30;0,103;;;;;232;1,4
2024-04-02;20:40;0,032;;;;;205;1,4
2024-04-02;20:50;0,083;;;;;221;1,2
2024-04-02;21:00;0,05;15,6;14,3;66;1018,7;227;1,9
2024-04-02;21:10;0,043;;;;;214;1,8
2024-04-02;21:20;0,083;;;;;211;1,9
2024-04-02;21:30;0,07;;;;;218;2
2024-04-02;21:40;0,067;;;;;213;1,9
2024-04-02;21:50;0,065;;;;;202;1,9
2024-04-02;22:00;0,046;15,5;13,7;64;1019,1;207;2,5
2024-04-02;22:10;0,093;;;;;208;2,4
2024-04-02;22:20;0,081;;;;;204;2,6
2024-04-02;22:30;0,078;;;;;223;2,5
2024-04-02;22:40;0,119;;;;;226;2,9
2024-04-02;22:50;0,044;;;;;220;3
2024-04-02;23:00;0,128;15,5;13,5;66;1019,2;220;2,5
2024-04-02;23:10;0,102;;;;;210;2,3
2024-04-02;23:20;0,055;;;;;219;2,3
2024-04-02;23:30;0,086;;;;;206;2,3
2024-04-02;23:40;0,13;;;;;214;1,7
2024-04-02;23:50;0,084;;;;;186;2,1
2024-04-03;00:00;0,14;15,5;13,5;64;1019,1;199;2,2
2024-04-03;00:10;0,103;;;;;199;1,5
2024-04-03;00:20;0,047;;;;;208;2,1
2024-04-03;00:30;0,128;;;;;210;2,1
2024-04-03;00:40;0,065;;;;;207;2
2024-04-03;00:50;0,072;;;;;213;2,1
2024-04-03;01:00;0,091;15,5;12,5;67;1018,9;223;1,9
2024-04-03;01:10;0,053;;;;;217;1,9
2024-04-03;01:20;0,109;;;;;210;2
2024-04-03;01:30;0,052;;;;;203;1,7
2024-04-03;01:40;0,062;;;;;218;1,7
2024-04-03;01:50;0,061;;;;;223;2,1
2024-04-03;02:00;0,046;15,5;11,8;68;1018,5;204;2,4
2024-04-03;02:10;0,053;;;;;206;2,7
2024-04-03;02:20;0,069;;;;;210;2,6
