DATA;ORA;LIVELLO IDROMETRICO;TEMPERATURA ACQUA;TEMPERATURA ARIA;UMIDITÀ RELATIVA;PRESSIONE ATMOSFERICA;DIREZIONE VENTO;VELOCITÀ VENTO
2024-06-02;10:10;-0,014;;;;;104;8,5
2024-06-02;10:20;0,01;;;;;106;8,6
2024-06-02;10:30;0,015;;;;;107;8,3
2024-06-02;10:40;0,046;;;;;106;9,4
2024-06-02;10:50;0,004;;;;;107;9,7
2024-06-02;11:00;0,042;19,6;21,8;54;1013,8;105;9,8
2024-06-02;11:10;0,079;;;;;107;6,8
2024-06-02;11:20;0,031;;;;;101;8,5
2024-06-02;11:30;0,077;;;;;100;8,6
2024-06-02;11:40;0,079;;;;;109;8,2
2024-06-02;11:50;0,074;;;;;100;8,9
2024-06-02;12:00;0,049;19,5;21,8;53;1013,9;103;8,7
2024-06-02;12:10;0,09;;;;;103;8,9
2024-06-02;12:20;0,081;;;;;103;8,7
2024-06-02;12:30;0,063;;;;;105;8,8
2024-06-02;12:40;0,088;;;;;104;8,2
2024-06-02;12:50;0,033;;;;;100;7
2024-06-02;13:00;0,075;19,2;22,2;60;1013;104;7,2
2024-06-02;13:10;0,063;;;;;110;8,7
2024-06-02;13:20;0,041;;;;;107;8,5
2024-06-02;13:30;0,097;;;;;112;7,8
2024-06-02;13:40;0,033;;;;;110;7,7
2024-06-02;13:50;0,019;;;;;108;7,4
2024-06-02;14:00;0,032;19,3;22,6;62;1012,3;117;5,5
2024-06-02;14:10;0,032;;;;;111;6,1
2024-06-02;14:20;0,028;;;;;116;6,2
2024-06-02;14:30;0,012;;;;;133;7,2
2024-06-02;14:40;-0,019;;;;;140;7
2024-06-02;14:50;0,033;;;;;142;7,5
2024-06-02;15:00;-0,006;19,3;28,7;25;1012,5;136;6,5
2024-06-02;15:10;-0,108;;;;;138;5,6
2024-06-02;15:20;-0,028;;;;;134;6,6
2024-06-02;15:30;-0,094;;;;;138;6
2024-06-02;15:40;-0,106;;;;;159;4,8
2024-06-02;15:50;0,037;;;;;191;4,8
2024-06-02;16:00;-0,176;19,3;28,2;30;1012,8;161;3,8
2024-06-02;16:10;-0,067;;;;;209;3,2
2024-06-02;16:20;-0,132;;;;;270;8,9
2024-06-02;16:30;-0,178;;;;;263;8,4
