DATA;ORA;LIVELLO IDROMETRICO;TEMPERATURA ACQUA;TEMPERATURA ARIA;UMIDITÀ RELATIVA;PRESSIONE ATMOSFERICA;DIREZIONE VENTO;VELOCITÀ VENTO
2025-02-03;21:40;-0,384;;;;;256;0,6
2025-02-03;21:50;-0,363;;;;;298;0,9
2025-02-03;22:00;-0,369;16,4;13,9;78;1020,7;185;0,8
2025-02-03;22:10;-0,36;;;;;225;0,7
2025-02-03;22:20;-0,341;;;;;209;0,9
2025-02-03;22:30;-0,338;;;;;262;1
2025-02-03;22:40;-0,322;;;;;222;0,8
2025-02-03;22:50;-0,319;;;;;228;0,8
2025-02-03;23:00;-0,313;16,5;13,8;79;1020,7;256;1,1
2025-02-03;23:10;-0,304;;;;;262;0,6
2025-02-03;23:20;-0,301;;;;;255;0,8
2025-02-03;23:30;-0,298;;;;;291;0,6
2025-02-03;23:40;-0,295;;;;;273;0,8
2025-02-03;23:50;-0,295;;;;;238;0,3
2025-02-04;00:00;-0,291;16,6;12,6;83;1020,6;250;0,3
2025-02-04;00:10;-0,295;;;;;242;0,7
2025-02-04;00:20;-0,298;;;;;281;0,3
2025-02-04;00:30;-0,301;;;;;215;0,3
2025-02-04;00:40;-0,304;;;;;264;0,4
2025-02-04;00:50;-0,307;;;;;232;0,4
2025-02-04;01:00;-0,313;16,8;11,6;86;1020,7;292;0,2
2025-02-04;01:10;-0,319;;;;;279;0,3
2025-02-04;01:20;-0,335;;;;;199;0,2
2025-02-04;01:30;-0,338;;;;;257;0,4
2025-02-04;01:40;-0,353;;;;;270;0,6
2025-02-04;01:50;-0,36;;;;;327;0,2
2025-02-04;02:00;-0,375;17;11,5;86;1021;214;0,5
2025-02-04;02:10;-0,384;;;;;273;0,6
2025-02-04;02:20;-0,394;;;;;228;0,2
2025-02-04;02:30;-0,409;;;;;215;0,5
2025-02-04;02:40;-0,431;;;;;216;0,3
2025-02-04;02:50;-0,44;;;;;284;0,5
2025-02-04;03:00;-0,443;17;11,8;86;1021,3;231;0,4
2025-02-04;03:10;-0,468;;;;;273;0,3
2025-02-04;03:20;-0,477;;;;;19;0,2
2025-02-04;03:30;-0,487;;;;;297;0,6
2025-02-04;03:40;-0,49;;;;;54;1,8
2025-02-04;03:50;-0,505;;;;;69;2,1
2025-02-04;04:00;-0,512;16,8;12,6;82;1021,7;54;3,1
2025-02-04;04:10;-0,524;;;;;57;3
2025-02-04;04:20;-0,527;;;;;52;3,1
2025-02-04;04:30;-0,527;;;;;51;2,8
2025-02-04;04:40;-0,53;;;;;44;2,8
2025-02-04;04:50;-0,533;;;;;43;3,4
2025-02-04;05:00;-0,546;16,8;13,6;70;1021,8;41;3,2
2025-02-04;05:10;-0,546;;;;;36;3,8
2025-02-04;05:20;-0,533;;;;;41;3,5
2025-02-04;05:30;-0,533;;;;;38;3,8
2025-02-04;05:40;-0,543;;;;;49;3,3
2025-02-04;05:50;-0,543;;;;;42;4,4
2025-02-04;06:00;-0,549;16,7;13,4;68;1021,8;41;4,4
2025-02-04;06:10;-0,53;;;;;45;4,1
2025-02-04;06:20;-0,518;;;;;41;4
2025-02-04;06:30;-0,527;;;;;38;4,5
2025-02-04;06:40;-0,512;;;;;41;3,9
2025-02-04;06:50;-0,512;;;;;37;4,2
2025-02-04;07:00;-0,496;16,7;13,4;67;1022,2;41;3,8
2025-02-04;07:10;-0,502;;;;;38;4,1
2025-02-04;07:20;-0,487;;;;;45;3,6
2025-02-04;07:30;-0,493;;;;;43;3,6
2025-02-04;07:40;-0,477;;;;;48;3,1
2025-02-04;07:50;-0,453;;;;;37;3,4
2025-02-04;08:00;-0,453;16,6;13,4;67;1022,9;41;3,5
2025-02-04;08:10;-0,446;;;;;41;3,4
2025-02-04;08:20;-0,446;;;;;38;3,4
2025-02-04;08:30;-0,44;;;;;42;3,5
2025-02-04;08:40;-0,428;;;;;44;3,6
2025-02-04;08:50;-0,422;;;;;45;3,5
2025-02-04;09:00;-0,412;16;13,5;66;1023,4;44;3,7
2025-02-04;09:10;-0,409;;;;;48;3,9
2025-02-04;09:20;-0,397;;;;;45;4
2025-02-04;09:30;-0,391;;;;;44;3,9
2025-02-04;09:40;-0,375;;;;;46;3,6
2025-02-04;09:50;-0,366;;;;;46;3,7
2025-02-04;10:00;-0,363;15,4;13,6;67;1024;48;4,3
2025-02-04;10:10;-0,36;;;;;48;4,4
2025-02-04;10:20;-0,353;;;;;49;4,5
2025-02-04;10:30;-0,329;;;;;49;4,7
2025-02-04;10:40;-0,332;;;;;51;4,5
2025-02-04;10:50;-0,326;;;;;47;4,4
2025-02-04;11:00;-0,322;15,3;13,5;66;1024,3;46;3,8
2025-02-04;11:10;-0,313;;;;;47;3,9
2025-02-04;11:20;-0,307;;;;;46;3,8
2025-02-04;11:30;-0,307;;;;;47;3,6
2025-02-04;11:40;-0,307;;;;;50;4
2025-02-04;11:50;-0,295;;;;;46;3,5
2025-02-04;12:00;-0,301;15,2;13,7;65;1024;46;4,1
2025-02-04;12:10;-0,291;;;;;41;3
2025-02-04;12:20;-0,301;;;;;43;2,7
2025-02-04;12:30;-0,298;;;;;42;2,5
2025-02-04;12:40;-0,301;;;;;42;2,2
